date,reference,country,title,author,is_gov,word_count,Body,central_bank,year,language,vader_polarity,lm_polarity,finbert_polarity
27/08/2009,r090825a_BOE,United Kingdom,"The Great Moderation, the Great Panic and the Great Contraction",Bean,FALSE,10711,BOE,Bank of England,2009,en,0.9999,-0.372822299,-0.19755128
28/08/2009,r090825a_BOE,United Kingdom,"The Great Moderation, the Great Panic and the Great Contraction",Bean,FALSE,10711,BOE,Bank of England,2009,en,0.9999,-0.372822299,-0.19755128
29/08/2009,r090825a_BOE,United Kingdom,"The Great Moderation, the Great Panic and the Great Contraction",Bean,FALSE,10711,BOE,Bank of England,2009,en,0.9999,-0.372822299,-0.19755128
30/08/2009,r090825a_BOE,United Kingdom,"The Great Moderation, the Great Panic and the Great Contraction",Bean,FALSE,10711,BOE,Bank of England,2009,en,0.9999,-0.372822299,-0.19755128
31/08/2009,r090825a_BOE,United Kingdom,"The Great Moderation, the Great Panic and the Great Contraction",Bean,FALSE,10711,BOE,Bank of England,2009,en,0.9999,-0.372822299,-0.19755128
01/09/2009,r090825a_BOE,United Kingdom,"The Great Moderation, the Great Panic and the Great Contraction",Bean,FALSE,10711,BOE,Bank of England,2009,en,0.9999,-0.372822299,-0.19755128
02/09/2009,r090825a_BOE,United Kingdom,"The Great Moderation, the Great Panic and the Great Contraction",Bean,FALSE,10711,BOE,Bank of England,2009,en,0.9999,-0.372822299,-0.19755128
03/09/2009,r090825a_BOE,United Kingdom,"The Great Moderation, the Great Panic and the Great Contraction",Bean,FALSE,10711,BOE,Bank of England,2009,en,0.9999,-0.372822299,-0.19755128
04/09/2009,r090825a_BOE,United Kingdom,"The Great Moderation, the Great Panic and the Great Contraction",Bean,FALSE,10711,BOE,Bank of England,2009,en,0.9999,-0.372822299,-0.19755128
05/09/2009,r090825a_BOE,United Kingdom,"The Great Moderation, the Great Panic and the Great Contraction",Bean,FALSE,10711,BOE,Bank of England,2009,en,0.9999,-0.372822299,-0.19755128
06/09/2009,r090825a_BOE,United Kingdom,"The Great Moderation, the Great Panic and the Great Contraction",Bean,FALSE,10711,BOE,Bank of England,2009,en,0.9999,-0.372822299,-0.19755128
07/09/2009,r090825a_BOE,United Kingdom,"The Great Moderation, the Great Panic and the Great Contraction",Bean,FALSE,10711,BOE,Bank of England,2009,en,0.9999,-0.372822299,-0.19755128
08/09/2009,r090825a_BOE,United Kingdom,"The Great Moderation, the Great Panic and the Great Contraction",Bean,FALSE,10711,BOE,Bank of England,2009,en,0.9999,-0.372822299,-0.19755128
09/09/2009,r090825a_BOE,United Kingdom,"The Great Moderation, the Great Panic and the Great Contraction",Bean,FALSE,10711,BOE,Bank of England,2009,en,0.9999,-0.372822299,-0.19755128
10/09/2009,r090825a_BOE,United Kingdom,"The Great Moderation, the Great Panic and the Great Contraction",Bean,FALSE,10711,BOE,Bank of England,2009,en,0.9999,-0.372822299,-0.19755128
11/09/2009,r090825a_BOE,United Kingdom,"The Great Moderation, the Great Panic and the Great Contraction",Bean,FALSE,10711,BOE,Bank of England,2009,en,0.9999,-0.372822299,-0.19755128
12/09/2009,r090825a_BOE,United Kingdom,"The Great Moderation, the Great Panic and the Great Contraction",Bean,FALSE,10711,BOE,Bank of England,2009,en,0.9999,-0.372822299,-0.19755128
13/09/2009,r090825a_BOE,United Kingdom,"The Great Moderation, the Great Panic and the Great Contraction",Bean,FALSE,10711,BOE,Bank of England,2009,en,0.9999,-0.372822299,-0.19755128
14/09/2009,r090914a_BOE,United Kingdom,Credit is Trust,Haldane,FALSE,4460,BOE,Bank of England,2009,en,0.9998,-0.258536584,-0.03887716
15/09/2009,r090914a_BOE,United Kingdom,Credit is Trust,Haldane,FALSE,4460,BOE,Bank of England,2009,en,0.9998,-0.258536584,-0.03887716
16/09/2009,r090914a_BOE,United Kingdom,Credit is Trust,Haldane,FALSE,4460,BOE,Bank of England,2009,en,0.9998,-0.258536584,-0.03887716
17/09/2009,r090914a_BOE,United Kingdom,Credit is Trust,Haldane,FALSE,4460,BOE,Bank of England,2009,en,0.9998,-0.258536584,-0.03887716
18/09/2009,r090914a_BOE,United Kingdom,Credit is Trust,Haldane,FALSE,4460,BOE,Bank of England,2009,en,0.9998,-0.258536584,-0.03887716
19/09/2009,r090914a_BOE,United Kingdom,Credit is Trust,Haldane,FALSE,4460,BOE,Bank of England,2009,en,0.9998,-0.258536584,-0.03887716
20/09/2009,r090914a_BOE,United Kingdom,Credit is Trust,Haldane,FALSE,4460,BOE,Bank of England,2009,en,0.9998,-0.258536584,-0.03887716
21/09/2009,r090921a_BOE,United Kingdom,Energy and Environmental Challenges in the New Global Economy,Sentance,FALSE,4170,BOE,Bank of England,2009,en,0.9999,-0.267441859,0.42842174
22/09/2009,r090921a_BOE,United Kingdom,Energy and Environmental Challenges in the New Global Economy,Sentance,FALSE,4170,BOE,Bank of England,2009,en,0.9999,-0.267441859,0.42842174
23/09/2009,r090923a_BOE,United Kingdom,Monetary Policy and Debt Sustainability,Barker,FALSE,4560,BOE,Bank of England,2009,en,0.9961,-0.288135592,-0.2168747
24/09/2009,r090924a_BOE,United Kingdom,Separating Fact from Fiction: Household Balance Sheets and the Economic Outlook,Dale,FALSE,3583,BOE,Bank of England,2009,en,0.9998,-0.213333332,-0.14106327
25/09/2009,r090924a_BOE,United Kingdom,Separating Fact from Fiction: Household Balance Sheets and the Economic Outlook,Dale,FALSE,3583,BOE,Bank of England,2009,en,0.9998,-0.213333332,-0.14106327
26/09/2009,r090924a_BOE,United Kingdom,Separating Fact from Fiction: Household Balance Sheets and the Economic Outlook,Dale,FALSE,3583,BOE,Bank of England,2009,en,0.9998,-0.213333332,-0.14106327
27/09/2009,r090924a_BOE,United Kingdom,Separating Fact from Fiction: Household Balance Sheets and the Economic Outlook,Dale,FALSE,3583,BOE,Bank of England,2009,en,0.9998,-0.213333332,-0.14106327
28/09/2009,r090924a_BOE,United Kingdom,Separating Fact from Fiction: Household Balance Sheets and the Economic Outlook,Dale,FALSE,3583,BOE,Bank of England,2009,en,0.9998,-0.213333332,-0.14106327
29/09/2009,r090924a_BOE,United Kingdom,Separating Fact from Fiction: Household Balance Sheets and the Economic Outlook,Dale,FALSE,3583,BOE,Bank of England,2009,en,0.9998,-0.213333332,-0.14106327
30/09/2009,r090930a_BOE,United Kingdom,"Money, Banks and Quantitative Easing",Miles,FALSE,4771,BOE,Bank of England,2009,en,0.9993,-0.468926551,-0.2118866
01/10/2009,r090930a_BOE,United Kingdom,"Money, Banks and Quantitative Easing",Miles,FALSE,4771,BOE,Bank of England,2009,en,0.9993,-0.468926551,-0.2118866
02/10/2009,r090930a_BOE,United Kingdom,"Money, Banks and Quantitative Easing",Miles,FALSE,4771,BOE,Bank of England,2009,en,0.9993,-0.468926551,-0.2118866
03/10/2009,r090930a_BOE,United Kingdom,"Money, Banks and Quantitative Easing",Miles,FALSE,4771,BOE,Bank of England,2009,en,0.9993,-0.468926551,-0.2118866
04/10/2009,r090930a_BOE,United Kingdom,"Money, Banks and Quantitative Easing",Miles,FALSE,4771,BOE,Bank of England,2009,en,0.9993,-0.468926551,-0.2118866
05/10/2009,r090930a_BOE,United Kingdom,"Money, Banks and Quantitative Easing",Miles,FALSE,4771,BOE,Bank of England,2009,en,0.9993,-0.468926551,-0.2118866
06/10/2009,r090930a_BOE,United Kingdom,"Money, Banks and Quantitative Easing",Miles,FALSE,4771,BOE,Bank of England,2009,en,0.9993,-0.468926551,-0.2118866
07/10/2009,r090930a_BOE,United Kingdom,"Money, Banks and Quantitative Easing",Miles,FALSE,4771,BOE,Bank of England,2009,en,0.9993,-0.468926551,-0.2118866
08/10/2009,r090930a_BOE,United Kingdom,"Money, Banks and Quantitative Easing",Miles,FALSE,4771,BOE,Bank of England,2009,en,0.9993,-0.468926551,-0.2118866
09/10/2009,r090930a_BOE,United Kingdom,"Money, Banks and Quantitative Easing",Miles,FALSE,4771,BOE,Bank of England,2009,en,0.9993,-0.468926551,-0.2118866
10/10/2009,r090930a_BOE,United Kingdom,"Money, Banks and Quantitative Easing",Miles,FALSE,4771,BOE,Bank of England,2009,en,0.9993,-0.468926551,-0.2118866
11/10/2009,r090930a_BOE,United Kingdom,"Money, Banks and Quantitative Easing",Miles,FALSE,4771,BOE,Bank of England,2009,en,0.9993,-0.468926551,-0.2118866
12/10/2009,r090930a_BOE,United Kingdom,"Money, Banks and Quantitative Easing",Miles,FALSE,4771,BOE,Bank of England,2009,en,0.9993,-0.468926551,-0.2118866
13/10/2009,r091013a_BOE,United Kingdom,Quantitative Easing: An Interim Report,Bean,FALSE,2687,BOE,Bank of England,2009,en,0.9997,-0.439999996,-0.04560253
14/10/2009,r091013a_BOE,United Kingdom,Quantitative Easing: An Interim Report,Bean,FALSE,2687,BOE,Bank of England,2009,en,0.9997,-0.439999996,-0.04560253
15/10/2009,r091013a_BOE,United Kingdom,Quantitative Easing: An Interim Report,Bean,FALSE,2687,BOE,Bank of England,2009,en,0.9997,-0.439999996,-0.04560253
16/10/2009,r091013a_BOE,United Kingdom,Quantitative Easing: An Interim Report,Bean,FALSE,2687,BOE,Bank of England,2009,en,0.9997,-0.439999996,-0.04560253
17/10/2009,r091013a_BOE,United Kingdom,Quantitative Easing: An Interim Report,Bean,FALSE,2687,BOE,Bank of England,2009,en,0.9997,-0.439999996,-0.04560253
18/10/2009,r091013a_BOE,United Kingdom,Quantitative Easing: An Interim Report,Bean,FALSE,2687,BOE,Bank of England,2009,en,0.9997,-0.439999996,-0.04560253
19/10/2009,r091013a_BOE,United Kingdom,Quantitative Easing: An Interim Report,Bean,FALSE,2687,BOE,Bank of England,2009,en,0.9997,-0.439999996,-0.04560253
20/10/2009,r091020a_BOE,United Kingdom,Speech,King,TRUE,3244,BOE,Bank of England,2009,en,-0.4548,-0.441860463,-0.22057524
21/10/2009,r091020a_BOE,United Kingdom,Speech,King,TRUE,3244,BOE,Bank of England,2009,en,-0.4548,-0.441860463,-0.22057524
22/10/2009,r091022a_BOE,United Kingdom,The Debate on Financial System Resilience: Macroprudential Instruments,Tucker,FALSE,6451,BOE,Bank of England,2009,en,0.9992,-0.489096572,-0.15971291
23/10/2009,r091022a_BOE,United Kingdom,The Debate on Financial System Resilience: Macroprudential Instruments,Tucker,FALSE,6451,BOE,Bank of England,2009,en,0.9992,-0.489096572,-0.15971291
24/10/2009,r091022a_BOE,United Kingdom,The Debate on Financial System Resilience: Macroprudential Instruments,Tucker,FALSE,6451,BOE,Bank of England,2009,en,0.9992,-0.489096572,-0.15971291
25/10/2009,r091022a_BOE,United Kingdom,The Debate on Financial System Resilience: Macroprudential Instruments,Tucker,FALSE,6451,BOE,Bank of England,2009,en,0.9992,-0.489096572,-0.15971291
26/10/2009,r091026a_BOE,United Kingdom,Getting Credit Flowing: A Non-Monetarist Approach to Quantitative Easing,Posen,FALSE,4850,BOE,Bank of England,2009,en,0.9993,-0.538461536,-0.39233086
27/10/2009,r091026a_BOE,United Kingdom,Getting Credit Flowing: A Non-Monetarist Approach to Quantitative Easing,Posen,FALSE,4850,BOE,Bank of England,2009,en,0.9993,-0.538461536,-0.39233086
28/10/2009,r091026a_BOE,United Kingdom,Getting Credit Flowing: A Non-Monetarist Approach to Quantitative Easing,Posen,FALSE,4850,BOE,Bank of England,2009,en,0.9993,-0.538461536,-0.39233086
29/10/2009,r091026a_BOE,United Kingdom,Getting Credit Flowing: A Non-Monetarist Approach to Quantitative Easing,Posen,FALSE,4850,BOE,Bank of England,2009,en,0.9993,-0.538461536,-0.39233086
30/10/2009,r091026a_BOE,United Kingdom,Getting Credit Flowing: A Non-Monetarist Approach to Quantitative Easing,Posen,FALSE,4850,BOE,Bank of England,2009,en,0.9993,-0.538461536,-0.39233086
31/10/2009,r091026a_BOE,United Kingdom,Getting Credit Flowing: A Non-Monetarist Approach to Quantitative Easing,Posen,FALSE,4850,BOE,Bank of England,2009,en,0.9993,-0.538461536,-0.39233086
01/11/2009,r091026a_BOE,United Kingdom,Getting Credit Flowing: A Non-Monetarist Approach to Quantitative Easing,Posen,FALSE,4850,BOE,Bank of England,2009,en,0.9993,-0.538461536,-0.39233086
02/11/2009,r091026a_BOE,United Kingdom,Getting Credit Flowing: A Non-Monetarist Approach to Quantitative Easing,Posen,FALSE,4850,BOE,Bank of England,2009,en,0.9993,-0.538461536,-0.39233086
03/11/2009,r091026a_BOE,United Kingdom,Getting Credit Flowing: A Non-Monetarist Approach to Quantitative Easing,Posen,FALSE,4850,BOE,Bank of England,2009,en,0.9993,-0.538461536,-0.39233086
04/11/2009,r091026a_BOE,United Kingdom,Getting Credit Flowing: A Non-Monetarist Approach to Quantitative Easing,Posen,FALSE,4850,BOE,Bank of England,2009,en,0.9993,-0.538461536,-0.39233086
05/11/2009,r091026a_BOE,United Kingdom,Getting Credit Flowing: A Non-Monetarist Approach to Quantitative Easing,Posen,FALSE,4850,BOE,Bank of England,2009,en,0.9993,-0.538461536,-0.39233086
06/11/2009,r091026a_BOE,United Kingdom,Getting Credit Flowing: A Non-Monetarist Approach to Quantitative Easing,Posen,FALSE,4850,BOE,Bank of England,2009,en,0.9993,-0.538461536,-0.39233086
07/11/2009,r091026a_BOE,United Kingdom,Getting Credit Flowing: A Non-Monetarist Approach to Quantitative Easing,Posen,FALSE,4850,BOE,Bank of England,2009,en,0.9993,-0.538461536,-0.39233086
08/11/2009,r091026a_BOE,United Kingdom,Getting Credit Flowing: A Non-Monetarist Approach to Quantitative Easing,Posen,FALSE,4850,BOE,Bank of England,2009,en,0.9993,-0.538461536,-0.39233086
09/11/2009,r091026a_BOE,United Kingdom,Getting Credit Flowing: A Non-Monetarist Approach to Quantitative Easing,Posen,FALSE,4850,BOE,Bank of England,2009,en,0.9993,-0.538461536,-0.39233086
10/11/2009,r091026a_BOE,United Kingdom,Getting Credit Flowing: A Non-Monetarist Approach to Quantitative Easing,Posen,FALSE,4850,BOE,Bank of England,2009,en,0.9993,-0.538461536,-0.39233086
11/11/2009,r091026a_BOE,United Kingdom,Getting Credit Flowing: A Non-Monetarist Approach to Quantitative Easing,Posen,FALSE,4850,BOE,Bank of England,2009,en,0.9993,-0.538461536,-0.39233086
12/11/2009,r091026a_BOE,United Kingdom,Getting Credit Flowing: A Non-Monetarist Approach to Quantitative Easing,Posen,FALSE,4850,BOE,Bank of England,2009,en,0.9993,-0.538461536,-0.39233086
13/11/2009,r091026a_BOE,United Kingdom,Getting Credit Flowing: A Non-Monetarist Approach to Quantitative Easing,Posen,FALSE,4850,BOE,Bank of England,2009,en,0.9993,-0.538461536,-0.39233086
14/11/2009,r091026a_BOE,United Kingdom,Getting Credit Flowing: A Non-Monetarist Approach to Quantitative Easing,Posen,FALSE,4850,BOE,Bank of England,2009,en,0.9993,-0.538461536,-0.39233086
15/11/2009,r091026a_BOE,United Kingdom,Getting Credit Flowing: A Non-Monetarist Approach to Quantitative Easing,Posen,FALSE,4850,BOE,Bank of England,2009,en,0.9993,-0.538461536,-0.39233086
16/11/2009,r091116a_BOE,United Kingdom,Prospects for the British Economy after the Financial Storm,Sentance,FALSE,5732,BOE,Bank of England,2009,en,0.9999,-0.397769515,0.3331678
16/11/2009,r091116b_BOE,United Kingdom,The Crisis Management Menu,Tucker,FALSE,5135,BOE,Bank of England,2009,en,0.9996,-0.566539922,-0.004518612
17/11/2009,r091117a_BOE,United Kingdom,Recovery and Resolution Plans,Bailey,TRUE,2097,BOE,Bank of England,2009,en,0.9959,-0.466666662,0.17952204
18/11/2009,r091117a_BOE,United Kingdom,Recovery and Resolution Plans,Bailey,TRUE,2097,BOE,Bank of England,2009,en,0.9959,-0.466666662,0.17952204
19/11/2009,r091119a_BOE,United Kingdom,The Bank of England's Balance Sheet: Monetary Policy and Liquidity Provision During the Financial Crisis,Fisher,FALSE,5576,BOE,Bank of England,2009,en,0.9993,-0.563218388,-0.049741965
20/11/2009,r091119a_BOE,United Kingdom,The Bank of England's Balance Sheet: Monetary Policy and Liquidity Provision During the Financial Crisis,Fisher,FALSE,5576,BOE,Bank of England,2009,en,0.9993,-0.563218388,-0.049741965
21/11/2009,r091119a_BOE,United Kingdom,The Bank of England's Balance Sheet: Monetary Policy and Liquidity Provision During the Financial Crisis,Fisher,FALSE,5576,BOE,Bank of England,2009,en,0.9993,-0.563218388,-0.049741965
22/11/2009,r091119a_BOE,United Kingdom,The Bank of England's Balance Sheet: Monetary Policy and Liquidity Provision During the Financial Crisis,Fisher,FALSE,5576,BOE,Bank of England,2009,en,0.9993,-0.563218388,-0.049741965
23/11/2009,r091119a_BOE,United Kingdom,The Bank of England's Balance Sheet: Monetary Policy and Liquidity Provision During the Financial Crisis,Fisher,FALSE,5576,BOE,Bank of England,2009,en,0.9993,-0.563218388,-0.049741965
24/11/2009,r091119a_BOE,United Kingdom,The Bank of England's Balance Sheet: Monetary Policy and Liquidity Provision During the Financial Crisis,Fisher,FALSE,5576,BOE,Bank of England,2009,en,0.9993,-0.563218388,-0.049741965
25/11/2009,r091119a_BOE,United Kingdom,The Bank of England's Balance Sheet: Monetary Policy and Liquidity Provision During the Financial Crisis,Fisher,FALSE,5576,BOE,Bank of England,2009,en,0.9993,-0.563218388,-0.049741965
26/11/2009,r091126a_BOE,United Kingdom,The UK Bank Resolution Regime,Bailey,TRUE,4129,BOE,Bank of England,2009,en,0.9998,-0.328671326,-0.037240617
27/11/2009,r091126a_BOE,United Kingdom,The UK Bank Resolution Regime,Bailey,TRUE,4129,BOE,Bank of England,2009,en,0.9998,-0.328671326,-0.037240617
28/11/2009,r091126a_BOE,United Kingdom,The UK Bank Resolution Regime,Bailey,TRUE,4129,BOE,Bank of England,2009,en,0.9998,-0.328671326,-0.037240617
29/11/2009,r091126a_BOE,United Kingdom,The UK Bank Resolution Regime,Bailey,TRUE,4129,BOE,Bank of England,2009,en,0.9998,-0.328671326,-0.037240617
30/11/2009,r091126a_BOE,United Kingdom,The UK Bank Resolution Regime,Bailey,TRUE,4129,BOE,Bank of England,2009,en,0.9998,-0.328671326,-0.037240617
01/12/2009,r091201a_BOE,United Kingdom,Finding the Right Tool for Dealing with Asset Price Booms,Posen,FALSE,5493,BOE,Bank of England,2009,en,0.9969,-0.086666666,-0.009819026
02/12/2009,r091202a_BOE,United Kingdom,2009: A Review of the Economic Year,Dale,FALSE,2768,BOE,Bank of England,2009,en,0.9559,-0.540540537,-0.5118884
03/12/2009,r091202a_BOE,United Kingdom,2009: A Review of the Economic Year,Dale,FALSE,2768,BOE,Bank of England,2009,en,0.9559,-0.540540537,-0.5118884
04/12/2009,r091202a_BOE,United Kingdom,2009: A Review of the Economic Year,Dale,FALSE,2768,BOE,Bank of England,2009,en,0.9559,-0.540540537,-0.5118884
05/12/2009,r091202a_BOE,United Kingdom,2009: A Review of the Economic Year,Dale,FALSE,2768,BOE,Bank of England,2009,en,0.9559,-0.540540537,-0.5118884
06/12/2009,r091206a_BOE,United Kingdom,Banknotes in Circulation,Bailey,TRUE,3090,BOE,Bank of England,2009,en,0.9997,-0.362318835,0.2027793
07/12/2009,r091206a_BOE,United Kingdom,Banknotes in Circulation,Bailey,TRUE,3090,BOE,Bank of England,2009,en,0.9997,-0.362318835,0.2027793
08/12/2009,r091206a_BOE,United Kingdom,Banknotes in Circulation,Bailey,TRUE,3090,BOE,Bank of England,2009,en,0.9997,-0.362318835,0.2027793
09/12/2009,r091206a_BOE,United Kingdom,Banknotes in Circulation,Bailey,TRUE,3090,BOE,Bank of England,2009,en,0.9997,-0.362318835,0.2027793
10/12/2009,r091206a_BOE,United Kingdom,Banknotes in Circulation,Bailey,TRUE,3090,BOE,Bank of England,2009,en,0.9997,-0.362318835,0.2027793
11/12/2009,r091206a_BOE,United Kingdom,Banknotes in Circulation,Bailey,TRUE,3090,BOE,Bank of England,2009,en,0.9997,-0.362318835,0.2027793
12/12/2009,r091206a_BOE,United Kingdom,Banknotes in Circulation,Bailey,TRUE,3090,BOE,Bank of England,2009,en,0.9997,-0.362318835,0.2027793
13/12/2009,r091206a_BOE,United Kingdom,Banknotes in Circulation,Bailey,TRUE,3090,BOE,Bank of England,2009,en,0.9997,-0.362318835,0.2027793
14/12/2009,r091206a_BOE,United Kingdom,Banknotes in Circulation,Bailey,TRUE,3090,BOE,Bank of England,2009,en,0.9997,-0.362318835,0.2027793
15/12/2009,r091206a_BOE,United Kingdom,Banknotes in Circulation,Bailey,TRUE,3090,BOE,Bank of England,2009,en,0.9997,-0.362318835,0.2027793
16/12/2009,r091216a_BOE,United Kingdom,The Future Financial Landscape,Miles,FALSE,4836,BOE,Bank of England,2009,en,0.9997,-0.427135676,-0.002350929
17/12/2009,r091216a_BOE,United Kingdom,The Future Financial Landscape,Miles,FALSE,4836,BOE,Bank of England,2009,en,0.9997,-0.427135676,-0.002350929
18/12/2009,r091216a_BOE,United Kingdom,The Future Financial Landscape,Miles,FALSE,4836,BOE,Bank of England,2009,en,0.9997,-0.427135676,-0.002350929
19/12/2009,r091216a_BOE,United Kingdom,The Future Financial Landscape,Miles,FALSE,4836,BOE,Bank of England,2009,en,0.9997,-0.427135676,-0.002350929
20/12/2009,r091216a_BOE,United Kingdom,The Future Financial Landscape,Miles,FALSE,4836,BOE,Bank of England,2009,en,0.9997,-0.427135676,-0.002350929
21/12/2009,r091216a_BOE,United Kingdom,The Future Financial Landscape,Miles,FALSE,4836,BOE,Bank of England,2009,en,0.9997,-0.427135676,-0.002350929
22/12/2009,r091216a_BOE,United Kingdom,The Future Financial Landscape,Miles,FALSE,4836,BOE,Bank of England,2009,en,0.9997,-0.427135676,-0.002350929
23/12/2009,r091216a_BOE,United Kingdom,The Future Financial Landscape,Miles,FALSE,4836,BOE,Bank of England,2009,en,0.9997,-0.427135676,-0.002350929
24/12/2009,r091216a_BOE,United Kingdom,The Future Financial Landscape,Miles,FALSE,4836,BOE,Bank of England,2009,en,0.9997,-0.427135676,-0.002350929
25/12/2009,r091216a_BOE,United Kingdom,The Future Financial Landscape,Miles,FALSE,4836,BOE,Bank of England,2009,en,0.9997,-0.427135676,-0.002350929
26/12/2009,r091216a_BOE,United Kingdom,The Future Financial Landscape,Miles,FALSE,4836,BOE,Bank of England,2009,en,0.9997,-0.427135676,-0.002350929
27/12/2009,r091216a_BOE,United Kingdom,The Future Financial Landscape,Miles,FALSE,4836,BOE,Bank of England,2009,en,0.9997,-0.427135676,-0.002350929
28/12/2009,r091216a_BOE,United Kingdom,The Future Financial Landscape,Miles,FALSE,4836,BOE,Bank of England,2009,en,0.9997,-0.427135676,-0.002350929
29/12/2009,r091216a_BOE,United Kingdom,The Future Financial Landscape,Miles,FALSE,4836,BOE,Bank of England,2009,en,0.9997,-0.427135676,-0.002350929
30/12/2009,r091216a_BOE,United Kingdom,The Future Financial Landscape,Miles,FALSE,4836,BOE,Bank of England,2009,en,0.9997,-0.427135676,-0.002350929
31/12/2009,r091216a_BOE,United Kingdom,The Future Financial Landscape,Miles,FALSE,4836,BOE,Bank of England,2009,en,0.9997,-0.427135676,-0.002350929
01/01/2010,r091216a_BOE,United Kingdom,The Future Financial Landscape,Miles,FALSE,4836,BOE,Bank of England,2009,en,0.9997,-0.427135676,-0.002350929
02/01/2010,r091216a_BOE,United Kingdom,The Future Financial Landscape,Miles,FALSE,4836,BOE,Bank of England,2009,en,0.9997,-0.427135676,-0.002350929
03/01/2010,r091216a_BOE,United Kingdom,The Future Financial Landscape,Miles,FALSE,4836,BOE,Bank of England,2009,en,0.9997,-0.427135676,-0.002350929
04/01/2010,r091216a_BOE,United Kingdom,The Future Financial Landscape,Miles,FALSE,4836,BOE,Bank of England,2009,en,0.9997,-0.427135676,-0.002350929
05/01/2010,r091216a_BOE,United Kingdom,The Future Financial Landscape,Miles,FALSE,4836,BOE,Bank of England,2009,en,0.9997,-0.427135676,-0.002350929
06/01/2010,r091216a_BOE,United Kingdom,The Future Financial Landscape,Miles,FALSE,4836,BOE,Bank of England,2009,en,0.9997,-0.427135676,-0.002350929
07/01/2010,r091216a_BOE,United Kingdom,The Future Financial Landscape,Miles,FALSE,4836,BOE,Bank of England,2009,en,0.9997,-0.427135676,-0.002350929
08/01/2010,r091216a_BOE,United Kingdom,The Future Financial Landscape,Miles,FALSE,4836,BOE,Bank of England,2009,en,0.9997,-0.427135676,-0.002350929
09/01/2010,r091216a_BOE,United Kingdom,The Future Financial Landscape,Miles,FALSE,4836,BOE,Bank of England,2009,en,0.9997,-0.427135676,-0.002350929
10/01/2010,r091216a_BOE,United Kingdom,The Future Financial Landscape,Miles,FALSE,4836,BOE,Bank of England,2009,en,0.9997,-0.427135676,-0.002350929
11/01/2010,r091216a_BOE,United Kingdom,The Future Financial Landscape,Miles,FALSE,4836,BOE,Bank of England,2009,en,0.9997,-0.427135676,-0.002350929
12/01/2010,r091216a_BOE,United Kingdom,The Future Financial Landscape,Miles,FALSE,4836,BOE,Bank of England,2009,en,0.9997,-0.427135676,-0.002350929
13/01/2010,r091216a_BOE,United Kingdom,The Future Financial Landscape,Miles,FALSE,4836,BOE,Bank of England,2009,en,0.9997,-0.427135676,-0.002350929
14/01/2010,r091216a_BOE,United Kingdom,The Future Financial Landscape,Miles,FALSE,4836,BOE,Bank of England,2009,en,0.9997,-0.427135676,-0.002350929
15/01/2010,r091216a_BOE,United Kingdom,The Future Financial Landscape,Miles,FALSE,4836,BOE,Bank of England,2009,en,0.9997,-0.427135676,-0.002350929
16/01/2010,r091216a_BOE,United Kingdom,The Future Financial Landscape,Miles,FALSE,4836,BOE,Bank of England,2009,en,0.9997,-0.427135676,-0.002350929
17/01/2010,r091216a_BOE,United Kingdom,The Future Financial Landscape,Miles,FALSE,4836,BOE,Bank of England,2009,en,0.9997,-0.427135676,-0.002350929
18/01/2010,r091216a_BOE,United Kingdom,The Future Financial Landscape,Miles,FALSE,4836,BOE,Bank of England,2009,en,0.9997,-0.427135676,-0.002350929
19/01/2010,r100119a_BOE,United Kingdom,Mervyn King speech at the University of Exeter,No_Info,FALSE,2915,BOE,Bank of England,2010,en,0.9968,-0.397260271,-0.24125941
20/01/2010,r100119a_BOE,United Kingdom,Mervyn King speech at the University of Exeter,No_Info,FALSE,2915,BOE,Bank of England,2010,en,0.9968,-0.397260271,-0.24125941
21/01/2010,r100121a_BOE,United Kingdom,"Shadow Banking, Financing Markets and Financial Stability",Tucker,FALSE,4203,BOE,Bank of England,2010,en,0.9998,-0.525641022,-0.11153994
22/01/2010,r100121a_BOE,United Kingdom,"Shadow Banking, Financing Markets and Financial Stability",Tucker,FALSE,4203,BOE,Bank of England,2010,en,0.9998,-0.525641022,-0.11153994
23/01/2010,r100121a_BOE,United Kingdom,"Shadow Banking, Financing Markets and Financial Stability",Tucker,FALSE,4203,BOE,Bank of England,2010,en,0.9998,-0.525641022,-0.11153994
24/01/2010,r100121a_BOE,United Kingdom,"Shadow Banking, Financing Markets and Financial Stability",Tucker,FALSE,4203,BOE,Bank of England,2010,en,0.9998,-0.525641022,-0.11153994
25/01/2010,r100121a_BOE,United Kingdom,"Shadow Banking, Financing Markets and Financial Stability",Tucker,FALSE,4203,BOE,Bank of England,2010,en,0.9998,-0.525641022,-0.11153994
26/01/2010,r100121a_BOE,United Kingdom,"Shadow Banking, Financing Markets and Financial Stability",Tucker,FALSE,4203,BOE,Bank of England,2010,en,0.9998,-0.525641022,-0.11153994
27/01/2010,r100127a_BOE,United Kingdom,The Debt Hangover,Haldane,FALSE,4647,BOE,Bank of England,2010,en,-0.9951,-0.288659792,0.19298762
27/01/2010,r100127b_BOE,United Kingdom,"Economic Recovery, the Housing Market and Inflation",Sentence,FALSE,4204,BOE,Bank of England,2010,en,0.9989,-0.43195266,-0.054855764
28/01/2010,r100127b_BOE,United Kingdom,"Economic Recovery, the Housing Market and Inflation",Sentence,FALSE,4204,BOE,Bank of England,2010,en,0.9989,-0.43195266,-0.054855764
