date,reference,country,title,author,is_gov,word_count,body,central_bank,year,language,vader_polarity,lm_polarity,finbert_polarity,boe_speech,fed_speech,fsr,mpr,ftse_250,base_rate,brent_price,cpi,euro,ftse_100,gdp_million,gold_price,avg_house_price,1_mo_bond,10_yr_bond,2_yr_bond,unemployment,usd,wage_growth
2013-07-05,r130626a_BOE,United Kingdom,Central bank asset purchases and financial markets,Miles,False,3019,BOE,Bank of England,2013,en,0.9994,-0.595959589939802,-0.02925954,False,False,False,False,14266.40039,0.5,107.8499985,2.8,1.165099978,6375.5,448727,1213,174592.2607,0.29,2.49,0.412,7.7,1.4889,0.9
2013-07-08,r130626a_BOE,United Kingdom,Central bank asset purchases and financial markets,Miles,False,3019,BOE,Bank of England,2013,en,0.9994,-0.595959589939802,-0.02925954,False,False,False,False,14473.2002,0.5,107.6600037,2.8,1.15929997,6450.100098,448727,1235,174592.2607,0.318,2.484,0.392,7.7,1.4952,0.9
2013-07-09,r130709a_BOE,United Kingdom,Meeting the challenges of a changing world,Bailey,True,3405,BOE,Bank of England,2013,en,0.9982,-0.509677416066597,-0.1411048,True,False,False,False,14620.59961,0.5,108.1699982,2.8,1.161540031,6513.100098,448727,1246,174592.2607,0.326,2.448,0.361,7.7,1.4867,0.9
2013-07-10,r130709a_BOE,United Kingdom,Meeting the challenges of a changing world,Bailey,True,3405,BOE,Bank of England,2013,en,0.9982,-0.509677416066597,-0.1411048,False,True,False,False,14531.2002,0.5,108.6200027,2.8,1.162299991,6505.0,448727,1247,174592.2607,0.322,2.416,0.386,7.7,1.5011,0.9
2013-07-11,r130709a_BOE,United Kingdom,Meeting the challenges of a changing world,Bailey,True,3405,BOE,Bank of England,2013,en,0.9982,-0.509677416066597,-0.1411048,False,False,False,False,14641.0,0.5,108.5400009,2.8,1.15199995,6543.399902,448727,1280,174592.2607,0.312,2.388,0.377,7.7,1.5185,0.9
2013-07-12,r130709a_BOE,United Kingdom,Meeting the challenges of a changing world,Bailey,True,3405,BOE,Bank of England,2013,en,0.9982,-0.509677416066597,-0.1411048,False,False,False,False,14699.40039,0.5,109.0599976,2.8,1.158450007,6544.899902,448727,1278,174592.2607,0.255,2.328,0.356,7.7,1.5107,0.9
2013-07-15,r130709a_BOE,United Kingdom,Meeting the challenges of a changing world,Bailey,True,3405,BOE,Bank of England,2013,en,0.9982,-0.509677416066597,-0.1411048,False,False,False,False,14762.0,0.5,109.0899963,2.8,1.156200051,6586.100098,448727,1284,174592.2607,0.308,2.34,0.368,7.7,1.5099,0.9
2013-07-16,r130709a_BOE,United Kingdom,Meeting the challenges of a changing world,Bailey,True,3405,BOE,Bank of England,2013,en,0.9982,-0.509677416066597,-0.1411048,False,False,False,False,14682.2002,0.5,109.4000015,2.8,1.156100035,6556.399902,448727,1290,174592.2607,0.292,2.265,0.323,7.7,1.5161,0.9
2013-07-17,r130709a_BOE,United Kingdom,Meeting the challenges of a changing world,Bailey,True,3405,BOE,Bank of England,2013,en,0.9982,-0.509677416066597,-0.1411048,False,True,False,False,14724.2998,0.5,109.3600006,2.8,1.150750041,6571.899902,448727,1278,174592.2607,0.361,2.294,0.314,7.7,1.5213,0.9
2013-07-18,r130709a_BOE,United Kingdom,Meeting the challenges of a changing world,Bailey,True,3405,BOE,Bank of England,2013,en,0.9982,-0.509677416066597,-0.1411048,False,False,False,False,14819.7998,0.5,109.3600006,2.8,1.159500003,6634.399902,448727,1284,174592.2607,0.361,2.259,0.293,7.7,1.5229,0.9
2013-07-19,r130709a_BOE,United Kingdom,Meeting the challenges of a changing world,Bailey,True,3405,BOE,Bank of England,2013,en,0.9982,-0.509677416066597,-0.1411048,False,False,False,False,14814.90039,0.5,109.1699982,2.8,1.160709977,6630.700195,448727,1293,174592.2607,0.338,2.285,0.326,7.7,1.5268,0.9
2013-07-22,r130709a_BOE,United Kingdom,Meeting the challenges of a changing world,Bailey,True,3405,BOE,Bank of England,2013,en,0.9982,-0.509677416066597,-0.1411048,False,False,False,False,14849.59961,0.5,108.6600037,2.8,1.161499977,6623.200195,448727,1336,174592.2607,0.353,2.263,0.326,7.7,1.536,0.9
2013-07-23,r130709a_BOE,United Kingdom,Meeting the challenges of a changing world,Bailey,True,3405,BOE,Bank of England,2013,en,0.9982,-0.509677416066597,-0.1411048,False,False,False,False,14822.2002,0.5,108.5999985,2.8,1.164700031,6597.399902,448727,1335,174592.2607,0.352,2.309,0.346,7.7,1.5369,0.9
2013-07-24,r130724a_BOE,United Kingdom,Jane Austen's House Museum,Carney,True,822,BOE,Bank of England,2013,en,0.9987,-0.0303030293847566,0.05385246,True,False,False,False,14835.09961,0.5,107.8899994,2.8,1.162430048,6620.399902,448727,1320,174592.2607,0.348,2.395,0.374,7.7,1.5316,0.9
2013-07-25,r130724a_BOE,United Kingdom,Jane Austen's House Museum,Carney,True,822,BOE,Bank of England,2013,en,0.9987,-0.0303030293847566,0.05385246,False,False,False,False,14767.90039,0.5,107.8499985,2.8,1.16050005,6588.0,448727,1329,174592.2607,0.346,2.379,0.333,7.7,1.5391,0.9
2013-07-26,r130724a_BOE,United Kingdom,Jane Austen's House Museum,Carney,True,822,BOE,Bank of England,2013,en,0.9987,-0.0303030293847566,0.05385246,False,False,False,False,14725.59961,0.5,107.2799988,2.8,1.158499956,6554.799805,448727,1322,174592.2607,0.316,2.335,0.306,7.7,1.5381,0.9
2013-07-29,r130724a_BOE,United Kingdom,Jane Austen's House Museum,Carney,True,822,BOE,Bank of England,2013,en,0.9987,-0.0303030293847566,0.05385246,False,False,False,False,14737.40039,0.5,107.8700027,2.8,1.158300042,6560.299805,448727,1328,174592.2607,0.337,2.319,0.308,7.7,1.5339,0.9
2013-07-30,r130724a_BOE,United Kingdom,Jane Austen's House Museum,Carney,True,822,BOE,Bank of England,2013,en,0.9987,-0.0303030293847566,0.05385246,False,False,False,False,14829.90039,0.5,107.3799973,2.8,1.156499982,6571.0,448727,1325,174592.2607,0.327,2.317,0.326,7.7,1.5237,0.9
2013-07-31,r130724a_BOE,United Kingdom,Jane Austen's House Museum,Carney,True,822,BOE,Bank of England,2013,en,0.9987,-0.0303030293847566,0.05385246,False,False,False,False,14872.90039,0.5,107.9000015,2.8,1.148800015,6621.100098,448727,1313,174592.2607,0.323,2.359,0.326,7.7,1.5208,0.9
2013-08-01,r130724a_BOE,United Kingdom,Jane Austen's House Museum,Carney,True,822,BOE,Bank of England,2013,en,0.9987,-0.0303030293847566,0.05385246,False,False,False,False,15061.2002,0.5,109.6299973,2.7,1.140699983,6682.0,448727,1311,175982.2931,0.324,2.402,0.324,7.6,1.512,0.5
2013-08-02,r130724a_BOE,United Kingdom,Jane Austen's House Museum,Carney,True,822,BOE,Bank of England,2013,en,0.9987,-0.0303030293847566,0.05385246,False,False,False,False,15132.0,0.5,109.3499985,2.7,1.144299984,6647.899902,448727,1311,175982.2931,0.286,2.428,0.348,7.6,1.5289,0.5
2013-08-05,r130724a_BOE,United Kingdom,Jane Austen's House Museum,Carney,True,822,BOE,Bank of England,2013,en,0.9987,-0.0303030293847566,0.05385246,False,False,False,False,15197.2002,0.5,108.8799973,2.7,1.151200056,6619.600098,448727,1302,175982.2931,0.318,2.477,0.394,7.6,1.5358,0.5
2013-08-06,r130724a_BOE,United Kingdom,Jane Austen's House Museum,Carney,True,822,BOE,Bank of England,2013,en,0.9987,-0.0303030293847566,0.05385246,False,False,False,False,15115.09961,0.5,109.0199966,2.7,1.157999992,6604.200195,448727,1283,175982.2931,0.326,2.482,0.383,7.6,1.5348,0.5
2013-08-07,r130724a_BOE,United Kingdom,Jane Austen's House Museum,Carney,True,822,BOE,Bank of England,2013,en,0.9987,-0.0303030293847566,0.05385246,False,False,False,True,14970.09961,0.5,107.9300003,2.7,1.152799964,6511.200195,448727,1285,175982.2931,0.326,2.483,0.385,7.6,1.5488,0.5
2013-08-08,r130724a_BOE,United Kingdom,Jane Austen's House Museum,Carney,True,822,BOE,Bank of England,2013,en,0.9987,-0.0303030293847566,0.05385246,False,False,False,False,15086.2002,0.5,107.0100021,2.7,1.161560059,6529.700195,448727,1310,175982.2931,0.322,2.484,0.374,7.6,1.5539,0.5
2013-08-09,r130724a_BOE,United Kingdom,Jane Austen's House Museum,Carney,True,822,BOE,Bank of England,2013,en,0.9987,-0.0303030293847566,0.05385246,False,False,False,False,15125.40039,0.5,108.2600021,2.7,1.161000013,6583.399902,448727,1312,175982.2931,0.255,2.461,0.348,7.6,1.55,0.5
2013-08-12,r130724a_BOE,United Kingdom,Jane Austen's House Museum,Carney,True,822,BOE,Bank of England,2013,en,0.9987,-0.0303030293847566,0.05385246,False,False,False,False,15076.90039,0.5,109.1200027,2.7,1.162889957,6574.299805,448727,1334,175982.2931,0.308,2.464,0.37,7.6,1.5463,0.5
2013-08-13,r130724a_BOE,United Kingdom,Jane Austen's House Museum,Carney,True,822,BOE,Bank of England,2013,en,0.9987,-0.0303030293847566,0.05385246,False,False,False,False,15100.7998,0.5,110.0400009,2.7,1.16260004,6611.899902,448727,1321,175982.2931,0.292,2.601,0.439,7.6,1.5448,0.5
2013-08-14,r130724a_BOE,United Kingdom,Jane Austen's House Museum,Carney,True,822,BOE,Bank of England,2013,en,0.9987,-0.0303030293847566,0.05385246,False,False,False,False,15086.2998,0.5,110.3199997,2.7,1.164399981,6587.399902,448727,1333,175982.2931,0.277,2.64,0.448,7.6,1.5501,0.5
2013-08-15,r130724a_BOE,United Kingdom,Jane Austen's House Museum,Carney,True,822,BOE,Bank of England,2013,en,0.9987,-0.0303030293847566,0.05385246,False,False,False,False,14693.0,0.5,111.2900009,2.7,1.16960001,6483.299805,448727,1361,175982.2931,0.363,2.686,0.437,7.6,1.5642,0.5
2013-08-16,r130724a_BOE,United Kingdom,Jane Austen's House Museum,Carney,True,822,BOE,Bank of England,2013,en,0.9987,-0.0303030293847566,0.05385246,False,False,False,False,14834.59961,0.5,111.1699982,2.7,1.171399951,6500.0,448727,1371,175982.2931,0.346,2.704,0.438,7.6,1.5629,0.5
2013-08-19,r130724a_BOE,United Kingdom,Jane Austen's House Museum,Carney,True,822,BOE,Bank of England,2013,en,0.9987,-0.0303030293847566,0.05385246,False,False,False,False,14865.2002,0.5,111.1699982,2.7,1.172099948,6465.700195,448727,1366,175982.2931,0.362,2.746,0.45,7.6,1.5649,0.5
2013-08-20,r130724a_BOE,United Kingdom,Jane Austen's House Museum,Carney,True,822,BOE,Bank of England,2013,en,0.9987,-0.0303030293847566,0.05385246,False,False,False,False,14774.09961,0.5,110.7099991,2.7,1.173300028,6453.5,448727,1373,175982.2931,0.361,2.678,0.392,7.6,1.5667,0.5
2013-08-21,r130724a_BOE,United Kingdom,Jane Austen's House Museum,Carney,True,822,BOE,Bank of England,2013,en,0.9987,-0.0303030293847566,0.05385246,False,False,False,False,14743.09961,0.5,110.2799988,2.7,1.167000055,6390.799805,448727,1370,175982.2931,0.361,2.708,0.416,7.6,1.5659,0.5
2013-08-22,r130724a_BOE,United Kingdom,Jane Austen's House Museum,Carney,True,822,BOE,Bank of England,2013,en,0.9987,-0.0303030293847566,0.05385246,False,False,False,False,14853.59961,0.5,110.0299988,2.7,1.170400023,6446.899902,448727,1371,175982.2931,0.361,2.713,0.414,7.6,1.5588,0.5
2013-08-23,r130724a_BOE,United Kingdom,Jane Austen's House Museum,Carney,True,822,BOE,Bank of England,2013,en,0.9987,-0.0303030293847566,0.05385246,False,False,False,False,14953.09961,0.5,111.2300034,2.7,1.16742003,6492.100098,448727,1396,175982.2931,0.329,2.71,0.446,7.6,1.5568,0.5
2013-08-27,r130824a_BOE,United Kingdom,Global aspects of unconventional monetary policies,Bean,False,2430,BOE,Bank of England,2013,en,0.9996,-0.21538461372781,0.18690881,False,False,False,False,14768.0,0.5,114.4199982,2.7,1.164600015,6441.0,448727,1420,175982.2931,0.352,2.594,0.405,7.6,1.5547,0.5
2013-08-28,r130828a_BOE,United Kingdom,"Mark Carney: Speech and Press Conference, held at the East Midlands Conference Centre",No_Info,False,3872,BOE,Bank of England,2013,en,0.9998,-0.164556960983816,0.17383891,True,False,False,False,14625.7998,0.5,116.6800003,2.7,1.160599947,6430.100098,448727,1419,175982.2931,0.35,2.806,0.462,7.6,1.5526,0.5
2013-08-29,r130828a_BOE,United Kingdom,"Mark Carney: Speech and Press Conference, held at the East Midlands Conference Centre",No_Info,False,3872,BOE,Bank of England,2013,en,0.9998,-0.164556960983816,0.17383891,False,False,False,False,14735.7998,0.5,117.0199966,2.7,1.164199948,6483.100098,448727,1413,175982.2931,0.348,2.776,0.422,7.6,1.5504,0.5
2013-08-30,r130828a_BOE,United Kingdom,"Mark Carney: Speech and Press Conference, held at the East Midlands Conference Centre",No_Info,False,3872,BOE,Bank of England,2013,en,0.9998,-0.164556960983816,0.17383891,False,False,False,False,14625.2002,0.5,115.3899994,2.7,1.171300054,6412.899902,448727,1396,175982.2931,0.318,2.774,0.418,7.6,1.5509,0.5
2013-09-02,r130828a_BOE,United Kingdom,"Mark Carney: Speech and Press Conference, held at the East Midlands Conference Centre",No_Info,False,3872,BOE,Bank of England,2013,en,0.9998,-0.164556960983816,0.17383891,False,False,False,False,14875.5,0.5,115.3899994,2.7,1.174620032,6506.200195,452248,1412,176097.8275,0.337,2.851,0.453,7.4,1.5545,0.7
2013-09-03,r130828a_BOE,United Kingdom,"Mark Carney: Speech and Press Conference, held at the East Midlands Conference Centre",No_Info,False,3872,BOE,Bank of England,2013,en,0.9998,-0.164556960983816,0.17383891,False,False,False,False,14861.5,0.5,115.9199982,2.7,1.178599954,6468.399902,452248,1412,176097.8275,0.336,2.881,0.482,7.4,1.556,0.7
2013-09-04,r130904a_BOE,United Kingdom,Why institutions matter (more than ever),Haldane,False,5343,BOE,Bank of England,2013,en,0.9997,0.106382978346159,0.18584259,True,False,False,False,14851.5,0.5,115.5,2.7,1.181210041,6474.700195,452248,1390,176097.8275,0.336,2.881,0.482,7.4,1.5627,0.7
2013-09-05,r130904a_BOE,United Kingdom,Why institutions matter (more than ever),Haldane,False,5343,BOE,Bank of England,2013,en,0.9997,0.106382978346159,0.18584259,False,False,False,False,14977.2998,0.5,115.3499985,2.7,1.183300018,6532.399902,452248,1373,176097.8275,0.333,3.011,0.548,7.4,1.5591,0.7
2013-09-06,r130904a_BOE,United Kingdom,Why institutions matter (more than ever),Haldane,False,5343,BOE,Bank of England,2013,en,0.9997,0.106382978346159,0.18584259,False,False,False,False,15048.2998,0.5,116.5100021,2.7,1.18840003,6547.299805,452248,1387,176097.8275,0.301,2.941,0.506,7.4,1.5631,0.7
2013-09-09,r130904a_BOE,United Kingdom,Why institutions matter (more than ever),Haldane,False,5343,BOE,Bank of England,2013,en,0.9997,0.106382978346159,0.18584259,False,False,False,False,15092.90039,0.5,115.2699966,2.7,1.186380029,6530.700195,452248,1387,176097.8275,0.355,2.964,0.516,7.4,1.5694,0.7
2013-09-10,r130910a_BOE,United Kingdom,Remarks regarding polymer banknotes given,Bean,False,822,BOE,Bank of England,2013,en,0.9972,0.357142844387755,0.016061349,True,False,False,False,15270.7002,0.5,113.4700012,2.7,1.184000015,6584.0,452248,1364,176097.8275,0.362,3.019,0.532,7.4,1.5735,0.7
2013-09-11,r130910a_BOE,United Kingdom,Remarks regarding polymer banknotes given,Bean,False,822,BOE,Bank of England,2013,en,0.9972,0.357142844387755,0.016061349,False,False,False,False,15245.7998,0.5,112.0599976,2.7,1.185500026,6588.399902,452248,1364,176097.8275,0.359,3.011,0.522,7.4,1.5818,0.7
2013-09-12,r130910a_BOE,United Kingdom,Remarks regarding polymer banknotes given,Bean,False,822,BOE,Bank of England,2013,en,0.9972,0.357142844387755,0.016061349,False,False,False,False,15192.09961,0.5,112.8700027,2.7,1.18840003,6589.0,452248,1331,176097.8275,0.358,2.943,0.49,7.4,1.5806,0.7
2013-09-13,r130910a_BOE,United Kingdom,Remarks regarding polymer banknotes given,Bean,False,822,BOE,Bank of England,2013,en,0.9972,0.357142844387755,0.016061349,False,False,False,False,15220.09961,0.5,112.7799988,2.7,1.188199997,6583.799805,452248,1309,176097.8275,0.329,2.913,0.479,7.4,1.5875,0.7
2013-09-16,r130910a_BOE,United Kingdom,Remarks regarding polymer banknotes given,Bean,False,822,BOE,Bank of England,2013,en,0.9972,0.357142844387755,0.016061349,False,False,False,False,15292.0,0.5,112.7799988,2.7,1.192800045,6622.899902,452248,1318,176097.8275,0.348,2.885,0.495,7.4,1.5896,0.7
2013-09-17,r130910a_BOE,United Kingdom,Remarks regarding polymer banknotes given,Bean,False,822,BOE,Bank of England,2013,en,0.9972,0.357142844387755,0.016061349,False,False,False,False,15152.2998,0.5,112.7799988,2.7,1.192039967,6570.200195,452248,1309,176097.8275,0.347,2.94,0.513,7.4,1.5904,0.7
2013-09-18,r130910a_BOE,United Kingdom,Remarks regarding polymer banknotes given,Bean,False,822,BOE,Bank of England,2013,en,0.9972,0.357142844387755,0.016061349,False,False,False,False,15089.2002,0.5,111.0299988,2.7,1.190600038,6558.799805,452248,1308,176097.8275,0.346,3.005,0.555,7.4,1.6146,0.7
2013-09-19,r130910a_BOE,United Kingdom,Remarks regarding polymer banknotes given,Bean,False,822,BOE,Bank of England,2013,en,0.9972,0.357142844387755,0.016061349,False,False,False,False,15137.09961,0.5,110.9599991,2.7,1.192800045,6625.399902,452248,1369,176097.8275,0.358,2.901,0.498,7.4,1.6031,0.7
2013-09-20,r130910a_BOE,United Kingdom,Remarks regarding polymer banknotes given,Bean,False,822,BOE,Bank of England,2013,en,0.9972,0.357142844387755,0.016061349,False,True,False,False,15032.2998,0.5,109.6600037,2.7,1.184579968,6596.399902,452248,1333,176097.8275,0.329,2.921,0.498,7.4,1.6006,0.7
2013-09-23,r130923a_BOE,United Kingdom,Conditional guidance as a response to supply uncertainty,Broadbent,False,3601,BOE,Bank of England,2013,en,0.9996,-0.329268290675193,-0.038850486,True,False,False,False,14920.90039,0.5,109.2600021,2.7,1.183159947,6557.399902,452248,1327,176097.8275,0.348,2.912,0.492,7.4,1.6042,0.7
2013-09-24,r130924b_BOE,United Kingdom,Monetary policy and forward guidance in the UK,Miles,False,4124,BOE,Bank of England,2013,en,0.9997,-0.183246072339025,0.4184105,True,False,False,False,15063.2002,0.5,108.8899994,2.7,1.18817997,6571.5,452248,1316,176097.8275,0.347,2.798,0.441,7.4,1.6003,0.7
2013-09-24,r130924c_BOE,United Kingdom,Bank of England polymer consultation programme,Salmon,False,2554,BOE,Bank of England,2013,en,0.9999,0.134020617175045,0.15268569,True,False,False,False,15063.2002,0.5,108.8899994,2.7,1.18817997,6571.5,452248,1316,176097.8275,0.347,2.798,0.441,7.4,1.6003,0.7
2013-09-24,r130924a_BOE,United Kingdom,Monetary strategy and prospects,Tucker,False,2229,BOE,Bank of England,2013,en,0.9739,-0.291666663628472,-0.28519827,True,False,False,False,15063.2002,0.5,108.8899994,2.7,1.18817997,6571.5,452248,1316,176097.8275,0.347,2.798,0.441,7.4,1.6003,0.7
2013-09-25,r130924a_BOE,United Kingdom,Monetary strategy and prospects,Tucker,False,2229,BOE,Bank of England,2013,en,0.9739,-0.291666663628472,-0.28519827,False,False,False,False,15028.7998,0.5,109.9400024,2.7,1.187000036,6551.5,452248,1336,176097.8275,0.346,2.754,0.433,7.4,1.608,0.7
2013-09-26,r130924a_BOE,United Kingdom,Monetary strategy and prospects,Tucker,False,2229,BOE,Bank of England,2013,en,0.9739,-0.291666663628472,-0.28519827,False,True,False,False,15009.40039,0.5,109.2399979,2.7,1.189100027,6565.600098,452248,1324,176097.8275,0.345,2.749,0.439,7.4,1.6041,0.7
2013-09-27,r130924a_BOE,United Kingdom,Monetary strategy and prospects,Tucker,False,2229,BOE,Bank of England,2013,en,0.9739,-0.291666663628472,-0.28519827,False,False,False,False,14924.90039,0.5,109.6500015,2.7,1.18888998,6512.700195,452248,1339,176097.8275,0.305,2.709,0.431,7.4,1.6139,0.7
2013-09-30,r130924a_BOE,United Kingdom,Monetary strategy and prospects,Tucker,False,2229,BOE,Bank of England,2013,en,0.9739,-0.291666663628472,-0.28519827,False,False,False,False,14908.2002,0.5,108.6600037,2.7,1.197849989,6462.200195,452248,1327,176097.8275,0.339,2.721,0.449,7.4,1.6186,0.7
2013-10-01,r131001a_BOE,United Kingdom,The reform of international banking: some remaining challenges,Tucker,False,2656,BOE,Bank of England,2013,en,0.8088,-0.345132740308559,-0.05294549,True,False,False,False,14966.40039,0.5,108.3600006,2.2,1.196560025,6460.0,452248,1286,175378.3971,0.337,2.717,0.45,7.2,1.6195,0.9
2013-10-02,r131002a_BOE,United Kingdom,Current issues for the Prudential Regulation Authority as a General Insurance supervisor,Adams,False,4408,BOE,Bank of England,2013,en,0.9992,-0.342857140408163,-0.054721516,True,True,False,False,14891.2998,0.5,109.4700012,2.2,1.197199941,6437.5,452248,1321,175378.3971,0.335,2.713,0.438,7.2,1.6223,0.9
2013-10-02,r131002b_BOE,United Kingdom,"Financial markets, monetary policy and credit supply",Fisher,False,5725,BOE,Bank of England,2013,en,0.9999,-0.226415093271626,0.0550988,True,True,False,False,14891.2998,0.5,109.4700012,2.2,1.197199941,6437.5,452248,1321,175378.3971,0.335,2.713,0.438,7.2,1.6223,0.9
2013-10-03,r131002b_BOE,United Kingdom,"Financial markets, monetary policy and credit supply",Fisher,False,5725,BOE,Bank of England,2013,en,0.9999,-0.226415093271626,0.0550988,False,True,False,False,14853.0,0.5,109.8399963,2.2,1.194450021,6449.0,452248,1318,175378.3971,0.332,2.676,0.422,7.2,1.6156,0.9
2013-10-04,r131002b_BOE,United Kingdom,"Financial markets, monetary policy and credit supply",Fisher,False,5725,BOE,Bank of England,2013,en,0.9999,-0.226415093271626,0.0550988,False,True,False,False,14839.2002,0.5,109.7399979,2.2,1.185600042,6453.899902,452248,1310,175378.3971,0.266,2.74,0.458,7.2,1.601,0.9
2013-10-07,r131002b_BOE,United Kingdom,"Financial markets, monetary policy and credit supply",Fisher,False,5725,BOE,Bank of England,2013,en,0.9999,-0.226415093271626,0.0550988,False,False,False,False,14771.0,0.5,110.0999985,2.2,1.181640029,6437.299805,452248,1325,175378.3971,0.313,2.707,0.432,7.2,1.6096,0.9
2013-10-08,r131002b_BOE,United Kingdom,"Financial markets, monetary policy and credit supply",Fisher,False,5725,BOE,Bank of England,2013,en,0.9999,-0.226415093271626,0.0550988,False,False,False,False,14667.59961,0.5,110.7900009,2.2,1.181640029,6365.799805,452248,1325,175378.3971,0.298,2.696,0.423,7.2,1.6084,0.9
2013-10-09,r131002b_BOE,United Kingdom,"Financial markets, monetary policy and credit supply",Fisher,False,5725,BOE,Bank of England,2013,en,0.9999,-0.226415093271626,0.0550988,False,False,False,False,14638.0,0.5,110.0400009,2.2,1.184999943,6337.899902,452248,1307,175378.3971,0.285,2.685,0.417,7.2,1.5956,0.9
2013-10-10,r131002b_BOE,United Kingdom,"Financial markets, monetary policy and credit supply",Fisher,False,5725,BOE,Bank of England,2013,en,0.9999,-0.226415093271626,0.0550988,False,False,False,False,14896.59961,0.5,111.9800034,2.2,1.179999948,6430.5,452248,1297,175378.3971,0.265,2.754,0.433,7.2,1.5966,0.9
2013-10-11,r131002b_BOE,United Kingdom,"Financial markets, monetary policy and credit supply",Fisher,False,5725,BOE,Bank of England,2013,en,0.9999,-0.226415093271626,0.0550988,False,True,False,False,14969.7998,0.5,111.6999969,2.2,1.180899978,6487.200195,452248,1268,175378.3971,0.265,2.739,0.447,7.2,1.5955,0.9
2013-10-14,r131012a_BOE,United Kingdom,Solving too big to fail: where do things stand on resolution,Tucker,False,1988,BOE,Bank of England,2013,en,-0.9697,-0.373493971403687,-0.020693718,False,True,False,False,15057.40039,0.5,111.1999969,2.2,1.177559972,6507.700195,452248,1277,175378.3971,0.265,2.748,0.452,7.2,1.5985,0.9
2013-10-15,r131012a_BOE,United Kingdom,Solving too big to fail: where do things stand on resolution,Tucker,False,1988,BOE,Bank of England,2013,en,-0.9697,-0.373493971403687,-0.020693718,False,False,False,False,15128.40039,0.5,110.5800018,2.2,1.177899957,6549.100098,452248,1273,175378.3971,0.265,2.805,0.5,7.2,1.5998,0.9
2013-10-16,r131016a_BOE,United Kingdom,Inflation targeting and the MPC's forward guidance,Dale,False,4060,BOE,Bank of England,2013,en,0.9988,-0.399999997894736,0.005353987,True,False,False,False,15216.59961,0.5,110.8600006,2.2,1.182000041,6571.600098,452248,1282,175378.3971,0.371,2.836,0.503,7.2,1.5951,0.9
2013-10-17,r131017a_BOE,United Kingdom,Regulating international banks,Bailey,True,2148,BOE,Bank of England,2013,en,0.9994,-0.0329670326047578,0.083287686,True,False,False,False,15231.90039,0.5,110.9700012,2.2,1.17900002,6576.200195,452248,1323,175378.3971,0.37,2.747,0.482,7.2,1.6164,0.9
2013-10-18,r131017a_BOE,United Kingdom,Regulating international banks,Bailey,True,2148,BOE,Bank of England,2013,en,0.9994,-0.0329670326047578,0.083287686,False,True,False,False,15391.2002,0.5,110.9700012,2.2,1.181499958,6622.600098,452248,1315,175378.3971,0.349,2.716,0.47,7.2,1.6168,0.9
2013-10-21,r131021a_BOE,United Kingdom,Remarks given,Taylor,False,2515,BOE,Bank of England,2013,en,0.9992,-0.272727269972451,0.095305264,True,False,False,False,15522.0,0.5,110.1299973,2.2,1.181699991,6654.200195,452248,1316,175378.3971,0.364,2.738,0.491,7.2,1.6147,0.9
2013-10-22,r131022a_BOE,United Kingdom,The UK economic outlook,Bean,False,3881,BOE,Bank of England,2013,en,0.9982,-0.516339865906275,-0.4632148,True,False,False,False,15512.5,0.5,110.9000015,2.2,1.179700017,6695.700195,452248,1343,175378.3971,0.361,2.638,0.438,7.2,1.6235,0.9
2013-10-23,r131022a_BOE,United Kingdom,The UK economic outlook,Bean,False,3881,BOE,Bank of England,2013,en,0.9982,-0.516339865906275,-0.4632148,False,False,False,False,15495.0,0.5,110.9000015,2.2,1.177749991,6674.5,452248,1334,175378.3971,0.359,2.6,0.416,7.2,1.6164,0.9
2013-10-24,r131024a_BOE,United Kingdom,Mark Carney: Speech as part of the Financial Times 125th anniversary celebrations,No_Info,False,3257,BOE,Bank of England,2013,en,0.9999,-0.0078740156860313,0.3792689,True,False,False,False,15526.90039,0.5,108.2300034,2.2,1.172719955,6713.200195,452248,1350,175378.3971,0.356,2.629,0.446,7.2,1.6202,0.9
2013-10-25,r131024a_BOE,United Kingdom,Mark Carney: Speech as part of the Financial Times 125th anniversary celebrations,No_Info,False,3257,BOE,Bank of England,2013,en,0.9999,-0.0078740156860313,0.3792689,False,False,False,False,15491.59961,0.5,107.3199997,2.2,1.173220038,6721.299805,452248,1353,175378.3971,0.329,2.621,0.451,7.2,1.6166,0.9
2013-10-28,r131024a_BOE,United Kingdom,Mark Carney: Speech as part of the Financial Times 125th anniversary celebrations,No_Info,False,3257,BOE,Bank of England,2013,en,0.9999,-0.0078740156860313,0.3792689,False,False,False,False,15428.7998,0.5,109.6900024,2.2,1.171300054,6725.799805,452248,1352,175378.3971,0.348,2.61,0.442,7.2,1.6142,0.9
2013-10-29,r131024a_BOE,United Kingdom,Mark Carney: Speech as part of the Financial Times 125th anniversary celebrations,No_Info,False,3257,BOE,Bank of England,2013,en,0.9999,-0.0078740156860313,0.3792689,False,False,False,False,15535.5,0.5,109.4000015,2.2,1.170240045,6774.700195,452248,1346,175378.3971,0.347,2.601,0.423,7.2,1.6047,0.9
2013-10-30,r131024a_BOE,United Kingdom,Mark Carney: Speech as part of the Financial Times 125th anniversary celebrations,No_Info,False,3257,BOE,Bank of England,2013,en,0.9999,-0.0078740156860313,0.3792689,False,False,False,False,15583.0,0.5,110.1200027,2.2,1.167410016,6777.700195,452248,1349,175378.3971,0.336,2.545,0.399,7.2,1.6039,0.9
